The initial download delay;settings.py: AUTOTHROTTLE_START_DELAY = 5;python
The maximum download delay to be set in case of high latencies;settings.py: AUTOTHROTTLE_MAX_DELAY = 60;python
ignore robots.txt;settings.py: ROBOTSTXT_OBEY = False;python
set download-delay (to prevent site-checkings);settings.py: DOWNLOAD_DELAY = 3;python
when scraping with scrapy_selenium;"DOWNLOADER_MIDDLEWARES = {
    'scrapy_selenium.SeleniumMiddleware': 800
}
#Selenium
from shutil import which
SELENIUM_DRIVER_NAME = 'chrome'
SELENIUM_DRIVER_EXECUTABLE_PATH = r""C:\Users\Polzi\Documents\DEV\Python-Private\chromedriver.exe""
# '--headless' if using chrome instead of firefox
SELENIUM_DRIVER_ARGUMENTS = ['--headless']";python
get text (with div and a combination);"response.xpath(""//div[@class='vendor']//ancestor::a/text()"").get()";python
get href-value (from a element with class);"response.xpath(""//a[@class='next page-numbers']/@href"").get()";python
get the aria-label-value;"response.xpath(""//a/@aria-label).get()";python
"get href-element (from a element and existing selector ""tmp"")";"tmp.xpath("".//a/@href"").get()";python
Example spider;"import scrapy
class QuotesnameSpider(scrapy.Spider):
    name = 'quotesNAME'                                 # name of the spider
    custom_settings = {                                 # define custom settings - eg. encoding utf-8 for german umlaute
        ""FEED_EXPORT_ENCODING"": ""utf-8""
    }
    allowed_domains = ['toscrape.com']                  # allowed domains (no http in front of the domain)
    start_urls = ['http://quotes.toscrape.com/random']  # urls to scrape

    def parse(self, response):
        self.log(""I just visited: "" + response.url)     # info-output when program is running
        yield {                                         # store scraped informations in a dictionary
            ""author_name"": response.css(""small.author::text"").extract()[0],
            ""text"": response.css(""span.text::text"").extract_first(),
            ""tags"": response.css(""a.tag::text"").extract(),
        }";python
Example spider (with direct api-access on an infinite page);"import scrapy
import json

class QuotesScrollSpider(scrapy.Spider):
    name = 'quotesINFINITE'                                     # name of the spider
    apiURL = ""https://quotes.toscrape.com/api/quotes?page={}""   # standard URL with page variable
    start_urls = [apiURL.format(1)]                             # create the start-url with page = 1

    def parse(self, response):
        data = json.loads(response.text)                        # read the json-page
        for quote in data[""quotes""]:                            # iterate trough all quotes
            yield {                                             # return the needed values
                ""authorName"": quote[""author""][""name""],
                ""text"": quote[""text""],
                ""tags"": quote[""tags""]
            }
        if data[""has_next""]:                                    # check if next page has to be read
            nextPage = data[""page""] + 1
            yield scrapy.Request(url=self.apiURL.format(nextPage), callback=self.parse)";python
Install Py Qt Designer;https://build-system.fman.io/qt-designer-download;python
Installation;pip install pyqt5;python
Defines Application;from PyQt5.QtWidgets import QApplication;python
Defines Label;from PyQt5.QtWidgets import QLabel;python
Defines Widget;from PyQt5.QtWidgets import QWidget;python
Arranges horizontally from left to right;from PyQt5.QtWidgets import QHBoxLayout;python
Arranges vertically from top to bottom;from PyQt5.QtWidgets import QVBoxLayout;python
Arranges in grid from on x and y axes;from PyQt5.QtWidgets import QGridLayout;python
Field for forms - 1col are titles, 2col are fields,rbs,cb;from PyQt5.QtWidgets import QFormLayout;python
Defines PushButton;from PyQt5.QtWidgets import QPushButton;python
Module for dialog windows;from PyQt5.QtWidgets import QDialog;python
Module for button boxes in dialog windows;from PyQt5.QtWidgets import QDialogButtonBox;python
Defines input field with text;from PyQt5.QtWidgets import QLineEdit;python
Module for main windows;from PyQt5.QtWidgets import QMainWindow;python
Module for status bar;from PyQt5.QtWidgets import QStatusBar;python
Module for tool bar;from PyQt5.QtWidgets import QToolBar;python
Create an instance of the application;app = QApplication(sys.argv);python
Initialize a window;w = QWidget();python
Title of the windows;w.setWindowTitle('Windows Title');python
Define windows (1:x-coord,2:y-coord,3:width,4:height);w.setGeometry(200, 200, 380, 180);python
Place / move windows to coodinates 60,15;w.move(50, 15);python
Define label / message in format h1;msg = QLabel('<h1>Hello World!</h1>', parent=window);python
Place / move labe to coordinates 60,15;msg.move(50, 15);python
Show the application GUI - schedules a paint event;windows.show();python
Start the app and close it with sys.exit;sys.exit(app.exce_());python
Defines horzontal box;layout_qh = QHBoxLayout();python
Defines vertical box;layout_qv = QVBoxLayout();python
Defines grid layout;layout_qg = QGridLayout();python
Defines form layout;layout_qf = QFormLayout();python
Defines one or more buttons;layout_qh.addWidget(QPushButton('Button1'));python
Defines one or more buttons;layout_qv.addWidget(QPushButton('Button1'));python
Defines one or more buttons and set it to position 1,0;layout_qg.addWidget(QPushButton('Button1'),1,0);python
Set buttons to position 2,1 and span it 1row/2cols;layout_qg.addWidget(QPushButton('Button1'),2,1,1,2);python
Defines input field;"layout_qf.addRow(""text:"", QLineEdit())";python
Sets layout dimensions to window;w.setLayout(layout_xy);python
Defines a class dialog which inherits from QDialog;class Dialog(QDialog):;python
Define buttons for a dialog window;buttons = QDialogButtonBox();python
Defines a ok button on a dialog window;buttons.setStandardButtons(QDialogButtons.OK);python
Adds buttons to vertical layout;layout_qv.addWidget(buttons);python
Defines a class Windows which inherits from QMainWindow;class Window(QMainWindow):;python
Convert Qt-Designer file to a python-file;pyuic5 -x 6PyQtDesigner.ui -o 6PyQtDesigner.py;python
simplest App;"import PyQt5.QtWidgets as qtw
class MainWindow(qtw.QWidget):
  def __init__(self):
    super().__init__()
    self.setWindowTitle(""Check Orphans App"")
    ...
    self.show()
app = qtw.QApplication([])
mw = MainWindow()
app.exec_()";python
Tutorial with deep explanation;https://www.youtube.com/watch?v=YXPyB4XeYLA;python
Import tkinter module;from tkinter import *;python
Create root window;root = Tk();python
Name of the window in the title;"root.title(""Header Title"")";python
Define icon for the windows (left upper corner);"root.iconbitmap(""pic.ico"")";python
Define size of the window;"root.geometry(""400x400"")";python
Creating a label widget;"myLabel = Label(root,text=""Hello World!"")";python
Showing myLabel on the screen;myLabel.pack();python
Showing myLabel on grid place 0/0 (left upper corner) with 10pixel padding from above;myLabel.grid(row=0,column=0,pady=10);python
Creating a status label widget with border (bd=1), sunken relief and anchor position right (east);"status = Label(root,text=""St"",bd=1,relief=SUNKEN,anchor=E";python
Showing status bar - with using maximum space from left to right (west to east) with sticky;status.grid(row=2,column=0,columnspan=3,sticky=W+E);python
Creating a button widget with a name;"myButton = Button(root,text=""Click Me!"")";python
Creating a deactivated, greyed button widget with a name;"myButton = Button(root,text=""Click Me!"",state=DISABLED)";python
Creating a button widget with a name and size 50 * 50;"myButton = Button(root,text=""C"",padx=50,pady=50)";python
Creating a button which will excute the myfunc-function when its clicked;"myButton = Button(root,text=""T"",command=myfunc)";python
Creating a button which will excute the func-function with a numeric parameter;"myButton = Button(root,text=""T"",command=lambda: func(nr))";python
Creating a button with background blue and foreground white;"myButton = Button(root,text=""col"",bg=""blue"",fg=""white"")";python
Create a quit-button on the window;"QuitButton = Button(root,text=""exit"",command=root.quit)";python
Creating a entry field - with width 50 and borderwidth 5 - and showing the field;myEntry = Entry(root, width=50, borderwidth=5).pack();python
Showing myEntry as grid in row/col = 0/0 and spanned over 3 columns;myEntry.grid(row=0,column=0,columnspan=3);python
Showing myEntry as grid in row/col = 0/0 and with pading in x/y-axes;e.grid(row=0,column=0,padx=10,pady=10);python
Read content of the entry field;myEntry.get();python
Shows a default value in the entry field;"myEntry.insert(0,""Default-Text"")";python
Insert a number into the entry field;myEntry.insert(0, number);python
Delete content of the entry field;myEntry.delete(0,END);python
Mainloop of the program;root.mainloop();python
"Close window ""wind""";...command=wind.destroy;python
Pics in Tkinter-Windows;"from PIL import ImageTk,Image								# Additional module Pillow neede (install with <pip install Pillow>
my_img = ImageTk.PhotoImage(Image.open(""demo.png""))			# Reads Image wiht Pillow-module (Tkinter can not read png/jpg files)
my_label = Label(image=my_img)								# Creating a Label with the image
my_label.pack()												# Showing the pic";python
Define Frame;"frame = LabelFrame(root,text=""Name_Frame"",padx=5,padx=5)	# Creating a frame with padding 5/5 (inside the frame)
frame.pack(padx=10,pady=10)									# Showing the frame with padding 10/10 (outside the frame)
button = Button(frame,text=""Name_Button"")					# Creating button in the frame (not root window)
button.grid(row=0, column=0)								# Showing the button in the frame as grid (with frames is mixing between pack and grid possible)";python
RadioButtons;"r = IntVar()												# Define variable for radio button - when string use StringVar()
r.set(""2"")													# Choose default radio button
Radiobutton(root,text=""Opt1"",variable=r,value=1).pack()		# Define and show radiobutton 1
Radiobutton(root,text=""Opt2"",variable=r,value=2).pack()		# Define and show radiobutton 2
r.get()														# Get value from choosen radio button";python
MessageBox;"messagebox.showinfo(""Title of PopUp"", ""Hello World!"")		# Show Messagebox
different boxes available: showinfo, showwarning, showerror, askquestion, askokcancel, askyesno
response = messagebox.askquestion (""Bla"", ""BlaBla!"")		# Show AskQuestion Box and store response";python
Check about response of user in message box;"if response == 1: Label(root, text= ""YES"").pack()
elif response == 0: Label(root, text= ""NO"").pack()";python
More Windows;"def open()													# Function for opening the 2nd window
	global my_img											# Global definition necessary - otherwise no pic would be drawn
	sec = TopLevel()										# Define 2nd window
	sec.title(""2nd Window"")									# Title for 2nd window
    img = ImageTk.PhotoImage(Image.open(""demo.png""))		# Define image
    Label (top, image=img).pack()							# Show image in 2nd window
btn=Button(root,text=""Open 2nd Window"",command=open).pack()	# Button for opening 2nd window per click";python
FileDialog;"root.filename = filedialog.askopenfilename(					# Define filname dialog
    initialdir=""/Users/Bla/images"",							# Define initial dir for the file dialog
    title=""Select file"",									# Title of the file dialog
    filetypes=((""png files"",""*.png""),(""all files"",""*.*"")))	# Define filetypes in dialog (first name, second which files, default first entry)
my_label = Label(root, text=root.filename).pack()			# After choosing a file - show the filename + filepath";python
Slider;"vertical = Scale(root,from_=0,to=200)						# Define vertical slider
vertical.pack()												# Showing vertical slider
horizontal = Scale(root,from_=0,to=200,orient=HORIZONTAL)	# Define horizontal slider
horizontal.pack()											# Showing horizontal slider";python
Checkboxes;"Checkbutton(root,text=""Check1"",variable=var).pack(			# Define and Show a checkbox
c.select() or c.deselect()									# Select or Deselect per default the checkbox";python
DropDown;"options=[""Mo"",""Tu"",""We"",""Th"",""Fr""]							# Define options for dropdown menue
var = StringVar()											# Define variable for dropdown menue
var.set(""Mo"")												# Set default for dropdown menue
OptionMenu(root,var,*options).pack							# Define dropdown menue";python
https://kivy.org/#home;Kivy documentation;python
https://www.youtube.com/watch?v=dLgquj0c5_U&list=PLCC34OHNcOtpz7PJQ7Tv7hqFBP_xDDjqg;Training from;python
python -m pip install kivy[base] kivy_examples;Install kivy;python
Use template.spec (create with: pyinstaller *.spec - creation not as onefile possible with pyinstaller);Create EXE;python
Simple Window with Label;"import kivy                         # Import kivy base
from kivy.app import App            # Import App
from kivy.uix.label import Label    # Import Label class

class MyApp(App):                   # Define App-Class
    def build(self):
        return Label(text=""Hello"", font_size = 72)  # Print label with font_size 72)

if __name__ == ""__main__"":          # Start App / draw windows with label
    MyApp().run()";python
Input fields and button with Grid-Layout;"from kivy.uix.gridlayout import GridLayout      # Import Grid-Layout class
from kivy.uix.textinput import TextInput        # Import TextInput class
from kivy.uix.button import Button              # Import Button class

class MyGridLayout(GridLayout):                 # Define Grid Layout
    def __init__(self, **kwargs):                       # Initialize infinite keywords
        super(MyGridLayout,self).__init__(**kwargs)     # Call grid layout constructor
        self.cols = 2                                   # Set columns to 2 (draws all elements in 2 columns)

        self.add_widget(Label(text=""Name: ""))           # Add Label-Widget with text=""Name"" (as one-liner)
        self.name = TextInput(multiline=False)          # Add Input Box ""name"" with only one line (multiline = True would me more input lines)
        self.add_widget(self.name)                      # Assigment as two-liner

        self.submit = Button(text=""Submit"", font_size=32)   # Add Button-Widget with text=""Submit"" and font-size 32
        self.submit.bind(on_press=self.press)               # Bind the button to a function (when pressed the function press will be called)
        self.add_widget(self.submit)

    def press(self,instance):
        print(self.name.text)   # Print the text of the name-input field in the terminal
        self.add_widget (Label (text=f""New Label with text {self.name.text}"")       # Create new Label and write the text to it";python
Combine 2 Grids with 2 columns and 1 column;"super(MyGridLayout,self).__init__(**kwargs)
    self.cols = 1                                       # define standard grid with 1 column

    self.secondGrid = GridLayout()
    self.secondGrid.cols = 2                            # define second grid with 2 columns

    self.secondGrid.add_widget(Label(text=""Stock: ""))   # define content for the secondGrid
    self.stock = TextInput(multiline=False)
    self.secondGrid.add_widget(self.stock)
    self.add_widget (self.topGrid)

    self.submit = Button(text=""Levermann Score"", font_size =32)     # define button with only 1 column
    self.submit.bind(on_press=self.levermannCalc)
    self.add_widget(self.submit)";python
Set height and width of the widgets;"self.row_force_default=True     # necessary - otherwise no adjustment will be done for the widget
    self.row_default_height=120     # sets the height to 120 pixel

    # set height for the whole widgets in topGrid
    self.topGrid = GridLayout(
        row_force_default=True,
        row_default_height=40
    )

    # set width and heigth for individual widget
    self.top_grid.add_widget(Label(text=""Name: "",       # set the name of the widget
                                   size_hint_y=None,
                                   height=10,           # define height
                                   size_hint_x=None,
                                   width=200))          # define width";python
Seperate program in python from the gui-design (in a kv-file);"# python-file:
from kivy.uix.widget import Widget              # import widget module
from kivy.properties import ObjectProperty      # import object property
class MyGridLayout(Widget):
    inpfield = ObjectProperty(None)             # define an object and initialize empty
    def method_function(self):                  # defube a method / function in the the gui (eg. for a button)
        print(f""something"")
class MyApplication(App):                       # define the application class (kv-file must have the same name = MyApplication.kv)
    def build(self):
        return MyGridLayout()                   # name of the first line in the kv-file
if __name__ == ""__main__"":
    MyApplication().run()                       # run the gui

# kv-file (name must be in this case ""MyApplication.kv"")#
# intention is here very similar (only tabs - no spaces)
<MyGridLayout>
    inpfield : inpfield                         # initialize the input field

    GridLayout:                                 # define the main grid layout with one column
        cols: 1
        size: root.width, root.height           # take the root width/height (otherwise the objects will be placed in the very left bottom)
        row_force_default: True                 # necessary - otherwise no adjustment will be done for the widget
        row_default_height: 120                 # set the height (of the whole grid) to 120 pixel)

        GridLayout:                             # define second (nested) grid with two columns
            cols: 2
            row_force_default: True
            row_default_height: 40              # set the height (of every object in this grid to 40 pixel)

            Label:
                text: ""Stock Ticker""            # name of the label
            TextInput:
                id: inpfield                    # if of the inputfield
                text: blablabla                 # default value for the inputfield
                multiline: False                # no multiline input field

        Button:                                 # define button as part of the first gridlayout (so only 1 column)
        text: ""Button Text""                     # button text
        font_size: 32                           # font-size of the button text
        on_press: root.method_function()        # on button press call function ""method_function"" from the py-file
        size_hint_y: None
        height: 50                              # set height of the button to 50 pixel";python
Kivy Builder;"# link kv-files to python-file
from kivy.lang import Builder       # import builder module
Builder.load_file(""whatever.kv"")    # link the kv-file to the python-file (so the App-classname must not be the same as the kv-filename)";python
Coloring buttons and input fields;"# using rgb-color for the coloring
background_normal: ''                           # necessary to use this - otherwise the color will be mixed with the intial grey default
background_color: (1,0,0,1)                     # coloring the element in red
background_color: (238/255,250/255,0/255,1)     # using a rgb-color for the coloring

# using hexadecimal coloring
#:import utils kivy.utils                               # importing the kivy-utils in the very first line of the kv-file
background_color: utils.get_color_from_hex(""#eefa00"")   # coloring the element with this hex-code";python
Box Layout;"BoxLayout:
    orientation: ""horizontal""                   # arrange the object horizontal (also vertical possible)
    size: root.width, root.height               # use the full place of the window
    spacing: 20                                 # 20 pixels between the elements
    padding: 50                                 # 50 pixels padding around the elements

    Button:
    text: ""blablabla""                           # define button in the box-model
    size_hint: (0.5,0.5)                         # make the button the half-size (x- and y-axes) - working also responsive when the windows size is changed

    size_hint: (None, None)                     # set fixed size for the button (200 pixels width and 50 pixels height)
    width: 200
    height: 50
    pos_hint: {""center_x"": 0.5}                 # center the element horizontal";python
Inheritance, Widget Properties;"# Define the global settings in sepearte section in the kv-file
<Button>                            # these settings are used for all buttons in the window
    font_size: 32
    background_normal: ''
    background_color: (0,0,1,1)
<TextInput>                         # this color is used for all input fields in the window
    background_color: (150/255,150/255,150/255,1)

# But when some individual setting for an element is needed this is possible
<MyLayout>
    BoxLayout:
        TextInput:
            background_color: (1,0,0,1)     # background color for this input-field will be different then the global settings aboth";python
Color Labels;"# Works a little bit different that the normal coloring of objects like buttons or input fields
Label:
    background_color: (0,0,1,1)             # choose the color for the label
    canvas.before:                          # this whole code-part has to be added - otherwise there will be no label coloring
        Color:
            rgba: self.background_color
        Rectangle:
            size: self.size
            pos: self.pos

# Normal usage of other properties
    text: ""Name""                # name of the label
    font_size: 45               # font size of the label
    color: (0,1,0,1)            # color of the text of the label
    bold: True                  # text will be bold written
    italic: True                # text will be italic written
    outline_color: (0,0,0)      # set the color for the border of the text
    outline_width: 2            # width of the border of the text";python
Color Background;"# 1st method in kv-file: make a white background color
<MyLayout>
    canvas.before:
        Color:
            rgba: (1,1,1,1)
        Rectangle:
            pos: self.pos
            size: self.size

# 2nd method in py-file
from kivy.core.window import Window

class AwesomeApp(App):
    def build(self):
        Window.clearcolor = (1,1,1,1)
        return MyLayout()";python
Set window size;"# set windows size to width 550 and height 300
from kivy.core.window import Window
class MyLayout(Widget):
    Window.size = (550, 300)";python
DropDown box with spinner;"kv-file:
    Spinner:
        id: spinner_id
        text: ""Favorite""
        values: [""Pepperoni"",""Cheese"",""Mushroom"",""Pineapple""]
        on_text: root.spinner_clicked(spinner_id.text)

py-file:
    def spinner_clicked(self,value):
        self.ids.click_label.text = f""You selected: {value}""";python
Pygame documentation;http://pygame.org/docs/;python
Import of the pygame module;import pygame as pg;python
Initialize and setup screen;pg.init();python
Define dimension;screen_dim = (1200,800);python
Show screen with the defined dimensions;screen = pg.display.set_mode(screen_dim);python
Define background color;bg_color = (230,230,230);python
Screen filling with defined background color;screen.fill(bg_color);python
Title of the game in the window;"pg.display.set_caption(""My Super Game"")";python
Rectangle infos (left,top,width,height - (0,0,1200,800);rect screen.get_rect();python
Center of the Rectangle as tuple - (600,400);rect.center;python
Size of the Rectangle as tuple - (1200,800);rect-size;python
X-Dim left - (0);rect.left;python
X-Dim right - (1200);rect.right;python
Y-Dim top - (0);rect.top;python
Y-Dim bottom - (800);rect.bottom;python
Middle of X-Dim - (600);rect.centerx;python
Middle of Y-Dim - (400);rect.centery;python
Width of the rectangle - (1200);rect.width;python
Height of the rectangle - (800);rect.height;python
Define new rectangle;small_rect = pg.Rect(100,100,10,150);python
Draw small rectangle in screen;pg.draw.rect(screen,(100,100,100,small_rect);python
Loading an image;"figure = pg.image.load(""ship.png"")";python
Getting the rect object from an image;figure.get_rect();python
Positioning an image in the middle of the bottom screen;figure_rect.midbottom = screen_rect.midbottom;python
Drawing an image to the screen;screen.blit(figure, figure_rect);python
Check if an event has happend (keystroke, mouseclick);for event in pg.event.get():;python
Check if key is pressed;event.type == pg.KEYDOWN:;python
Some action when Right-Key is pressed;event.key == pg.K_RIGHT:;python
Some action when Space-Key is pressed;event.key == pg.K_SPACE:;python
Check if mousebutton is clicked;event.type == pg.MOUSEBUTTONDOWN;python
Findinig the mouse position;mouse_pos = pg.mouse.get_pos();python
Check if mouse-cursor is ofer an object / rectangle;button_rect.collidepoint(mouse_pos);python
Group class for working with similar objects;from pygame.sprite import Sprite,Group;python
Making and filling a group - must inherit from Sprite;def Bullet(Sprite):;python
Method from the new group;def draw_bullet(self):;python
Method from the new group;def update(self):;python
Define group of elements;bullet = Group();python
Define new instance;new_bullet = Bullet();python
Add new instance to group;bullets.add(new_bullet);python
Iterate through group instances and draw;from bullet in bullets.sprites(): bullet.draw_bullet();python
Calls the methode update() on each member of the group;bullets.update();python
Remove instance from group;bullets.remove(bullet);python
Check if single object is overlapping with groupelements;prg.sprite.spritecollideany(obj,group);python
Result-Dict with all overlapping elements of both groups;pg.sprite.groupcollide(group1,group2,True,True);python
Define message;"msg = ""Play again!""";python
Defines message color;msg_col = (100,100,100);python
Defines background color;bg_col = (230,230,230);python
Defines font from system font;font = pg.font.SysFont(None,48);python
Create an image of the message;msg_img = f.render(msg,True,msg_col,bg_col);python
Read rect from message-image;msg_img_rect = msg_image.get_rect();python
Pos the message-image in the middle of the window;msg_img_rect.center = screen_rect.center;python
Display the positioned message-image;screen.blit(msg_img, msg_img_rect);python
Import necessary modules;import pythoncom;python
Import client;import win32com.client;python
Import server;import win32com.server.register;python
Put everything in a class;class PythonObjectLibrary:;python
UniqueID for our object to register it with Windows;_reg_clsid_ = pythoncom.CreateGuid();python
Register the object as an EXE;_reg_clsctx = pythoncom.CLSCTX_LOCAL_SERVER;python
Register the object as a DLL;_reg_clsctx = pythoncom.IMPROC_SERVER;python
Name of the project library;"_reg_progid_ = ""Python.ObjectLibrary""";python
Optional / Description of the library;"_reg_desc_ = ""This is our Python Obj Library""";python
Name the functions - this sees the user in excel;"_public_methods_ = [""f1"",""f2,""f3""]";python
Define the function in the class;def f1(self, x, y):;python
Return the result of the function (to excel later);return x + y;python
Another function - this time wie a range (more cells in excel);def f2(self, myRange):;python
Create an instance of the range object passed trough;rng1 = win32com.client.Dispatch(myRange);python
Change the object to an numpy-array (or an list);rng1val = np.array(list(rng1.Value));python
Return the sum of the range (to excel later);return rng1val.sum();python
Part of the code in the main-section;"if __name__ == ""__main__"":";python
Register the library (when the program is started => the Library is registered in Windows);win32com.server.register.UseCommandLine(PythonObjectLibrary);python
Part in Excel;"(in the Visual Basic Editor under Development Tools)
# Definition of the f1-function - now the user can use the function ""f1"" in excel
Function f1(x As Long, y As Long)
    f1 = VBA.CreateObject(""Python.ObjectLibrary"").f1(x, y)
End Function
# Definition of the f2-function - now the user can use the function ""f2"" in excel
Function f2(x As Range)
    f2 = VBA.CreateObject(""Python.ObjectLibrary"").f2(x)
End Function";python
create basic api in flask;https://nordicapis.com/how-to-create-an-api-from-a-dataset-using-python-and-flask/;python
create basic api in flask, deploy to AWS with zappa and setup on Rapidapi;https://pythonforundergradengineers.com/deploy-serverless-web-app-aws-lambda-zappa.html#what-is-zappa;python
create basic api in flask, deploy to AWS with zappa and;https://towardsdatascience.com/develop-and-sell-a-python-api-from-start-to-end-tutorial-9a038e433966;python
Import the module;import flask;python
Creates a Flask application;app = flask.Flask(__name__);python
Runs the program in debug mode (no reset necessary when changing a line of code);"app.config[""DEBUG""] = True";python
"""/"" indicates where the result in the url will output - GET will read data (POST for writing data)";@app.route('/', methods=['GET']);python
Runs the application;app.run();python
Outputs a List with a dict to the server / url;"@app.route('/api/v1/resources/books/all', methods=['GET'])	# Data will available at: http://127.0.0.1:5000/api/v1/resources/books/all
def api_all():
    return jsonify(books)	    # Converts and returns the list in JSON-Flask-format
app.run()
# results are available under http://127.0.0.1:5000/api/v1/resources/books/all";python
Filtering data;"@app.route('/api/v1/resources/books', methods=['GET'])
def api_id():
    if 'id' in request.args:					# Check if an ID was provided as part of the URL
        id = int(request.args['id'])			# If ID is provided, assign it to a variable
    else: return ""Error: No id field provided""	# If no ID is provided, display an error in the browser.
    for book in books:							# Loop through the data and match results that fit the requested ID
        if book['id'] == id: results.append(book)
    return jsonify(results)						# Use the jsonify function from Flask to convert our list of - Python dictionaries to the JSON format
app.run()
# results are available under http://127.0.0.1:5000/api/v1/resources/books?id=1";python
Check if API is called from the right access-place (like rapidapi.com);"(key is provided from the platform - eg. here from rapidapi.com)
    if ""e6e45ed0-55e5-11eb-963e-ffe9fcdce080"" not in request.headers:
        return ""Error: Wrong API-Call - use www.rapidapi.com for calling the API!""";python
Using zappa and deploying to AWS (zappa is only working in a virtual environment);"pip install zappa											=> Install module
=> Create file and insert the credentials from AWS (creation see second link above)
create file credentials in ""%UserProfile%\.aws
	[default]
	aws_access_key_id = XXXXXXXXXXXXXXXXXXXXXXXXXX
	aws_secret_access_key = XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
virtualenv xyz									# Create an virtual environment
xyz\Scripts\activate							# Activate virtual environment
go back to folder xyz and install all necessary modules with pip install
pip list										# Check if everything is installed in the folder
zappa init (when virutal environement is activated!)		# Create zappa_settings.json File (press return at any prompt)
    ""dev"": {
		""app_function"": ""app.app"",				# Name of the py-file
		""aws_region"": ""eu-central-1"",			# Nearest aws-region
        ""profile_name"": ""default"",				# Same as in aws-credentials at ""%UserProfile%/.aws/credentials
        ""project_name"": ""apicheck"",
        ""runtime"": ""python3.7"",					# Automatic generated
        ""s3_bucket"": ""zappa-gsoln7zyl""			# Automatic generated
    }
pip freeze > requirements.txt					# Create requirements.txt for all installed modules in the virtual environment
zappa deploy dev (when virutal environement is activated!)	# Deploy everything to AWS (when ended with link everything worked fine) (otherwise 502 error - often a module is missing)
	eg. https://xnujiyxsb1.execute-api.eu-central-1.amazonaws.com/dev/api/v1/incstat?ticker=FB
		https://xnujiyxsb1.execute-api.eu-central-1.amazonaws.com/dev/api/v1/summary?ticker=CAT
		https://xnujiyxsb1.execute-api.eu-central-1.amazonaws.com/dev/api/v1/profile?ticker=FB
zappa update dev (when virutal environement is activated! and actual directory is correct where the py-file is!)	# Update deployment on AWS (when something changed in the pyhton-program)
zappa status									# Show actual status
zappa tail										# Show actual loggin (in error cases)
zappa undeploy dev								# Undeploy everything on AWS";python
AWS part;"see the APIs under AWS Api Geteway => region on the upper right site has to be the same as in the zappa_settings.json file#
check API-access
	select API (under API Gateway and APIs)
	click on second ANY link
	click Test (on the left side)
	select Method Get
	input path example under {proxy} eg. api/v1/incstat?ticker=FB
	click Test Button (at the bottom)";python
https://stackabuse.com/deploying-a-flask-application-to-heroku/;"git init (when .git is not in the folder of the api)
git add .
git commit -m ""upd""
heroku login -i
heroku git:remote -a financerapidapi (name of the app on heroku)
git push heroku main";python
import module;from fastapi import FastAPI;python
start reloading app (refreshed automatically);uvicorn main:app --reload;python
for rendering the html-page;jinja2 templates;python
framework for formatting (like bootstrap);semantic-ui.com;python
for html-templates which can be used in several other html-files;layouts.html;python
for interactive candlebars on the webpage;javascript-code;python
simplest route;"app = FastAPI()
@app.get(""/"")
def index():
  return {""message"": ""hello world!""}";python
Imort icecream;from icecream import ic;python
Show value of the variable in the form: ic| var1: 20;ic(var1);python
Show when command is reached: ic| icecream_example.py:5 in func() at 01:44:20.394 (line / file / time);ic();python
Set Context Output => also shows line / file / time;ic.configureOutput(includeContext=True);python
Installation;"Download whl file from here: https://www.lfd.uci.edu/~gohlke/pythonlibs/#ta-lib
(with corresponding python version (eg. cp39) and os (eg. adm64)
then: pip install *.whl (eg. pip install TA_Lib-0.4.19-cp39-cp39-win_amd64.whl)
then: pip install TA-Lib";python
Installation (yfinance as yf not working - problems with pyinstaller);import yfinance;python
Read data for ticker yahoo finance ticker symbol;dataYF = yf.Ticker(ticker);python
Summary info for stock / cryptopcoin;dataYF.info;python
Price data as dataframe from/to-date;"yf.download(ticker,""2020-01-01"",""2021-03-31))";python
Intraday price data as dataframe for 1 month and 60 minute interval;"dataYF.history(period=""1mo"",interval=""60m"")";python
Intraday price data as dataframe for 1 day and 2 minute interval;"dataYF.history(period=""1d"",interval=""2m"")";python
Financial data;dataYF.financials;python
Dividends (date and amount);dataYF.dividends;python
Splits (date and split-factor);dataYF.splits;python
Percent major holders;dataYF.major_holders;python
Biggest Insitutional holders;dataYF.institutional_holders;python
Balance Sheet Data;dataYF.balance_sheet;python
Cashflow Data;dataYF.cashflow;python
Earnings Data (Revenue, Income);dataYF.earnings;python
Sustainability Informations (palm oile, military, adult, etc.);dataYF.sustainability;python
Recommendations from different agencies;dataYF.recommendations;python
Calendar data;dataYF.calendar;python
ISIN-Number;dataYF.isin;python
installation;pip install plotly;python
examples of graphing libraries;https://plotly.com/python/;python
see example for candlestick-chart;Python-Diverses / Plotly / example.py;python
Video Training;https://www.youtube.com/watch?v=F5mRW0jo-U4&t=5043s;python
Example;C:\Users\Polzi\Documents\DEV\Python-Diverses\Django;python
installation;pip install django;python
create a blank django project;django-admin startproject pjName;python
run django server (start site on http://127.0.0.1:8000/);python manage.py runserver;python
python manage.py runserver        run django server (start site on http://127.0.0.1:8000/);"BASE_DIR => directory of the django-project
  SECRET_KEY => individual key from django-project
  DEBUG => should be set to False in production
  INSTALLED_APPS => componente / pieces of the django-project
  DATABASES => database of the django-project";python
DATABASES database of the django-project;"# create a new app / component
  models.py => create models and link to the database
  add ""products"" to INSTALLED_APPS in settings.py";python
